,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
gndr,-0.010930712,0.007010189,-0.001133485,,0.015274707,-0.00455961,0.024731173,-0.011405797,-0.425837802,0.196431358,0.048538868,0.038972765,0.038554141,0.053591711,-0.033544919,1,0.065557918,0.03868744,0.05772616,-0.007454451,-0.014331982,-0.040019178,-0.078491837,0.009037024,-0.015299568,-0.041897166,0.02224836,-0.076696292,0.068361987,-0.000270547,-0.010665961,-0.008623891,-0.008119514,0.065601156,0.004761531,0.001059401,,0.001812476,-0.024708701,-0.005864139,0.003740793,-0.023639836,-0.018515389,0.031131238,-0.056546957,0.055466669,0.01042488,0.015335631,0.014735928,0.00744541,-0.008310026,-0.021152596,0.058691025,0.063419967,0.030843659,-0.001652572,0.007469091,-0.018480097,0.054600793,0.111805907,-0.015008786,-0.007734594,-0.079465076,-0.010046975,0.012980927,0.01565669,0.021126444,-0.029482989,-0.033350016,0.040002918,-0.004760337,0.019902587,0.030227605,0.01486471,0.032529845,0.012322537,0.140493318,-0.136491476,0.060208664,-0.044544601,-0.007814244,-0.022447758,0.063847646,0.094944415,0.055863857,0.051278944,-0.002452219,0.03806475,0.017200141,0.017033896,-0.038843527,0.026910145,0.023369045,0.001199071,0.092798905,0.025349918,0.029566632,-0.018651352,0.055839884,0.051402757,0.008678752,-0.053079632,-0.039963876,-0.001758255,-0.021182389,-0.029985532,0.02535169,0.004740671,0.002268261,-0.049209402,0.080190286,-0.036191824,0.068014951,0.014843557,0.041599801,0.157839279,-0.068062649,0.037387504,0.02254022,0.01168694,,0.054702187,0.023874468,0.011788082,,0.096315417,0.061919989,-0.074784845,-0.063861995,-0.076788465,-0.002522215,-0.046417711,0.063833542,-0.061642192,0.041950077,0.00448078,-0.007977238,0.037564268,0.032756387,0.032100909,-0.021764992,-0.025499164,-0.018920092,-0.012402361,0.013106161,0.01405483,0.017666028,0.015463391,0.028230051,-0.046367496,-0.080504215,,0.01885798,0.007217498,0.078927344,0.054782356,0.061981583
age,,,0.037328299,,-0.363790368,,,,,,0.091703319,0.046439408,-0.011497479,0.021665035,-0.388563676,0.065557918,1,0.999885891,0.717711355,,,0.321937404,-0.029026522,-0.399930984,0.173590914,-0.081573846,-0.047684871,-0.34361095,-0.303232473,0.000820667,-0.038295068,,0.004335885,-0.094069937,,,,0.032626741,0.123694669,0.027033473,0.037163211,-0.464633707,,-0.504105299,-0.162741161,0.194963354,-0.120024669,,-0.042545411,,-0.046376078,,-0.107792588,,-0.303018476,,,,,-0.116513701,-0.218348618,-0.264079314,0.017058626,-0.099515849,0.183314299,0.157067211,0.411255275,-0.073932868,-0.421620063,,,-0.049297947,,0.053988146,-0.09048151,,-0.08902443,-0.08675561,,,,,,,,,,0.358623782,0.157867089,-0.082289215,,,-0.188682207,0.174668796,-0.211743301,0.200665336,0.470512969,0.171865315,,-0.251470172,,,0.267166285,,,0.111351802,,-0.360236679,,,0.331962068,0.008055095,0.447231602,0.027000629,,-0.083058218,0.076626138,,0.058822698,,,,0.298188441,,,,-0.08675476,-0.389615908,-0.429232252,-0.352263692,-0.188905679,,,-0.71902525,0.744677644,0.46498003,,0.025833111,0.040581147,0.055412249,-0.026828169,-0.018064322,-0.015945949,0.009312083,0.162020953,-0.068220263,-0.06553051,0.174875423,-0.166684456,,-0.084541258,,,-0.09636504,,-0.115796576,
agea,0.096488632,-0.08017453,0.059433786,,-0.355376735,0.067634532,-0.273271482,0.044386825,-0.003813529,-0.0551335,0.054896466,0.057293943,0.01813809,0.021296522,-0.332194722,0.03868744,0.999885891,1,0.71744184,-0.015165427,0.060786409,0.30487818,-0.027550167,-0.348808665,0.186512338,-0.073537325,-0.019061088,-0.28783209,-0.323900607,0.00867141,-0.002461596,0.014448448,-0.012393765,-0.118037605,-0.020530289,-0.000124632,,0.007932743,0.117736992,0.029209736,0.024666287,-0.468284421,-0.174910008,-0.5159109,-0.159193572,0.12181277,-0.086028405,-0.041793953,0.004393647,-0.052585669,-0.024380175,-0.105656262,-0.141262486,-0.114530026,-0.150126416,0.01971467,-0.038397108,-0.088028922,-0.081568525,-0.11718997,-0.209861843,-0.277243835,-0.001261409,-0.125844914,0.179468561,0.139415093,0.334654037,-0.081677154,-0.370780074,0.549786582,-0.242568717,-0.052342397,-0.066986544,0.065886675,-0.110572114,-0.112103246,-0.087930773,-0.087028201,-0.064588286,-0.728820159,-0.481204235,0.055884535,-0.109713503,0.288249209,0.285922426,-0.043948694,-0.198056518,0.371609632,0.152391804,-0.046669667,-0.153153868,0.185809871,-0.195756353,0.14780724,-0.232594356,0.20392268,0.44768562,0.147472274,-0.293895684,-0.251784254,-0.030267355,0.306476653,0.260601229,-0.141820708,-0.159479956,0.06889604,-0.407178671,-0.35640546,-0.178106201,0.235070871,0.271224054,-0.033058783,0.41271617,0.005982386,0.693949767,-0.124347792,0.04269296,0.128536148,0.047471573,0.085618648,,0.274649027,0.259931895,0.237010978,,-0.165520603,-0.112723399,-0.348986702,-0.393000529,-0.300130532,-0.175247101,-0.031051567,-0.115866815,-0.71903079,0.744837092,0.480612512,-0.188816173,0.03213109,0.046345141,0.036249435,-0.087049302,-0.04179572,-0.028027828,0.00853112,0.137313857,-0.053203717,-0.029228098,0.172193408,-0.18489173,-0.084223655,-0.079338186,,0.24522878,-0.088112764,-0.180907648,-0.134445433,-0.189619358
ablrtr,,,0.002992572,,-0.287946983,,,,,,0.099392769,0.058172323,0.039205666,0.06334439,-0.324203899,0.05772616,0.717711355,0.71744184,1,,,0.408027789,-0.016221121,-0.40746891,0.268499037,-0.040225289,-0.023385579,-0.655208822,-0.334586962,-0.012980929,-0.02171127,,-0.011402792,0.035136886,,,,0.033574123,0.082411246,0.178936882,-0.004859631,-0.274950408,,-0.229918725,-0.104222499,0.185431208,-0.179342071,,-0.001301874,,0.014487306,,0.024833443,,-0.356386191,,,,,-0.01689242,-0.142937602,-0.200945558,0.090943023,0.039157147,0.324904578,0.154896172,0.346140355,0.055658734,-0.323785391,,,0.072512923,,0.186865014,0.027596388,,-0.089213997,-0.066240877,,,,,,,,,,0.326443526,0.307257253,0.054939919,,,0.019385166,0.327488998,-0.007303828,0.165881745,0.377291852,0.318056036,,-0.093486724,,,0.113486899,,,0.014503234,,-0.162799673,,,0.301277522,0.188479207,0.610668945,0.02836558,,0.002045034,0.134036647,,0.084509225,,,,0.24806468,,,,0.028876363,-0.66429519,-0.640997765,-0.662299379,-0.343045145,,,-0.940340131,0.945038467,0.474788394,,0.095432764,0.107750005,0.124210687,-0.107316259,-0.029632779,-0.076589261,-0.003945203,0.301923369,0.029541301,0.043169098,0.32442291,0.026827341,,-0.024747885,,,0.038890879,,0.030183895,
anctry1,0.007954962,0.010471932,0.000606218,,0.032374058,0.005624933,0.033385457,-0.020983743,0.006122801,0.030489248,0.006561602,0.011052136,0.015731088,0.011402226,0.005874662,-0.007454451,,-0.015165427,,1,-0.024105577,0.165618103,,0.045120703,0.009641061,-0.000200388,0.005735628,0.013349119,0.013963862,0.405256707,0.405256707,0.330210899,0.005384257,0.008004553,0.001109029,-0.002015963,,-0.000604883,0.010421361,-0.004642259,-0.003670445,,0.200820828,-0.000475733,-0.003930484,,,0.310783474,,0.083097129,,0.079418133,,0.021974216,0.152838398,0.317366762,0.082786925,0.079495041,0.022031381,0.027785417,,,,0.084800499,0.011835607,0.099145578,0.103434318,0.06830652,,,,0.134292245,,0.245920435,,0.062244906,-0.003933249,-0.003153599,0.03114131,,,0.426507957,0.031661408,,0.286515281,0.030203234,0.119464526,,,0.082172657,0.088228483,0.010611264,,,0.128943718,,,,,,,,,,0.041932074,0.025154635,,,0.182877931,0.018288222,,0.122795136,0.322653455,0.006004697,,0.030579854,,,,0.069577602,,,,0.045781159,,,,0.02566118,0.018923671,-0.000923023,-0.010943189,,0.008567008,,-0.028494727,-0.018568041,0.117211273,0.009404764,0.162769423,0.006271175,-0.003460382,-0.001051928,-0.004183495,0.049133424,,0.070486574,0.072236285,0.011582669,0.141483399,,0.056092518,,,0.101061625,,,0.081277444
anctry2,-0.050070835,-0.04083748,-0.009368802,,-0.045116743,-0.051722454,-0.060465661,-0.044674024,-0.019642303,0.024161764,-0.016906109,-0.036039165,-0.024119422,-0.034312132,-0.017228143,-0.014331982,,0.060786409,,-0.024105577,1,0.012036312,,-0.020778766,-0.006329096,0.008811952,0.004706977,-0.008963157,-0.0197172,0.002353008,0.002353008,0.005765631,-0.028596928,-0.033135801,-0.015755117,0.003702142,,-0.018943381,0.051968305,-0.001628636,0.009326389,,0.025023847,-0.080785831,-0.000825045,,,-0.0019016,,-0.025614139,,-0.003360253,,-0.03479176,-0.011720827,-0.001607092,-0.024763319,-0.002541233,-0.034754724,0.011212391,,,,-0.042463176,-0.010602418,-0.00112664,0.012341308,-0.035362488,,,,-0.028892507,,0.00895281,,-0.039621922,-0.019989104,0.00854999,-0.047813811,,,0.014081437,-0.051882823,,-0.015667695,-0.049564484,-0.054579327,,,-0.047081038,-0.021033858,-0.021608646,,,-0.0351604,,,,,,,,,,-0.000907935,0.058034841,,,-0.013925253,0.033658286,,-0.027293694,0.02490824,-0.0199849,,-0.011789379,,,,-0.015648202,,,,-0.006037342,,,,-0.015292609,-0.024994894,-0.010072877,0.014854273,,-0.034068947,,0.045970807,0.033450109,-0.029727538,0.012593012,0.006317712,0.013169316,-0.009510852,-0.015732266,-0.00680853,-0.005227742,,-0.042135016,-0.025191565,-0.010903681,-0.024766262,,-0.044110203,,,-0.036322213,,,-0.036440627
atncrse,-0.029019776,0.041377798,-0.011350993,,5.34E-05,0.001201944,0.014509285,0.049379807,0.003948493,-0.044347968,0.054671849,0.027981065,0.016056093,0.038293985,-0.06903419,-0.040019178,0.321937404,0.30487818,0.408027789,0.165618103,0.012036312,1,0.012450758,-0.188099647,0.184856771,0.012071199,-0.004947984,-0.362364799,-0.15242449,0.054944277,0.059029394,0.139886798,0.007221411,0.082982965,0.007213798,-0.000778097,,-0.007704441,0.133015911,0.059069855,0.012988317,-0.020009075,0.033689056,-0.096635158,-0.073202893,0.031626964,-0.122341076,-0.065661437,0.097840333,0.083632223,0.082671868,0.083775373,0.099522205,0.064025304,-0.191756758,-0.048763137,0.077978869,0.077869041,0.055767497,-0.019468085,-0.063592267,-0.086671386,0.058394878,0.117639457,0.229370614,0.132396378,0.204808101,-0.023663479,-0.126511523,0.181813384,-0.040385415,0.133135647,0.232794586,0.134822198,0.103530946,0.07621762,0.027026429,-0.045033521,0.089454056,-0.380181282,-0.042247601,0.15010917,0.090117625,0.343824839,0.409293977,0.115895577,0.085822985,0.273265347,0.246156562,0.108366057,0.0871011,0.220056964,0.150684125,0.230945545,0.130938435,0.113696969,0.178125725,0.241913036,0.074183123,0.020877636,-0.004629609,-0.02372169,-0.009287345,0.019389809,-0.023376948,0.068194115,0.057795912,-0.017621835,0.098623699,-0.000777277,0.134856389,0.206791148,0.387535247,0.029760746,0.281903706,0.097225414,0.128982156,0.117653534,0.061216573,0.108387449,,0.101783803,0.127256586,0.151298138,,0.212913917,0.104143894,-0.37475691,-0.335355015,-0.37582781,-0.226385146,-0.094978427,0.068748432,-0.401090739,0.391266686,0.212815173,0.0950249,-0.038046753,0.023333029,-0.026176433,0.00420201,-0.005219432,0.047555171,0.017479382,0.218579148,0.11758547,0.135695616,0.230351122,0.108602113,0.080931031,0.074806105,,0.322395126,0.106435256,0.120218787,0.043712684,0.043982863
brwmny,-0.023950843,0.020377442,0.011338798,,-0.021936443,-0.004384066,-0.028224383,,,,0.053641591,0.05338964,0.055826695,0.052934602,0.049783264,-0.078491837,-0.029026522,-0.027550167,-0.016221121,,,0.012450758,1,-0.015444248,0.036032631,0.007496386,-0.004618572,0.035603352,0.004316269,-0.0165758,0.012982567,0.043571771,0.02365899,-0.021342208,-0.013293045,0.010425168,,-0.002665732,0.001509785,-0.017139046,-0.01068605,-0.00020304,0.051963491,0.059792606,0.00158748,0.007982713,0.03680347,0.066777822,0.025657113,0.05049227,0.021083476,0.1037882,-0.014493065,-0.007553318,0.036870338,0.021304738,0.039915483,0.074392753,0.009661393,-0.020506526,-0.003326858,0.002510703,0.000834896,0.06525177,-0.020528071,0.012247187,0.028127275,0.051485064,-0.008715211,0.02166868,-0.120307157,-0.047782457,0.179487086,0.084959166,0.0895341,0.116336932,-0.045712072,0.011235586,-0.004380564,0.008293351,-0.03516501,0.016927645,-0.021163378,,,,,-0.083969576,-0.024481033,0.091642882,,,0.055383032,-0.023213511,0.033131994,0.001512876,0.010946785,-0.019246334,-0.012014042,-0.032035797,0.004177724,0.019257093,0.033359615,0.021568754,-0.018325265,0.001409713,-8.33E-05,-0.022886397,,,-0.025605414,0.030011855,-0.040535445,-0.004842784,0.021032904,-0.056045432,-0.007083257,-0.015579897,0.024062536,-0.025804169,,-0.019034359,0.038753679,-0.011480075,,-0.016636074,-0.003709929,0.054488206,0.074888834,0.036982978,0.020928838,0.077925865,-0.008629986,0.015893245,-0.027202742,0.012965555,0.055918024,0.131174322,0.134036017,0.123168645,-0.057495385,-0.03888487,-0.045608667,-0.011116627,-0.016119864,0.050775441,0.050785755,-0.020867696,0.066322504,0.017070524,0.04573771,,-0.049149581,0.091910044,0.071482498,0.055212933,0.038238841
chldhhe,-0.051601765,0.051561957,-0.038913264,,0.077672838,-0.045515115,0.028134758,-0.012542299,0.005179586,0.014297118,-0.029070291,-0.021002538,-0.015750909,-0.030025695,0.589840182,0.009037024,-0.399930984,-0.348808665,-0.40746891,0.045120703,-0.020778766,-0.188099647,-0.015444248,1,-0.862278447,-0.016978795,-0.006402383,0.332238013,0.178340504,0.010411856,0.011371049,0.022008415,0.00472492,-0.244910138,-0.009684712,0.005959911,,-0.000197413,0.014636024,-0.026159951,-0.008231444,-0.07756096,0.073280601,-0.02791731,0.035783886,-0.02746413,0.115888353,0.151004443,0.005456342,-0.007817552,0.005545356,0.007221948,-0.205748302,-0.254339732,0.169404917,0.061152158,-0.013445477,0.001391953,-0.228004399,-0.000275501,0.086683616,0.108535147,-0.107763299,-0.034256641,-0.395961396,-0.058449607,-0.153624218,0.009478681,0.143302096,-0.175074155,-0.019457372,0.006450721,0.091106049,-0.10660111,0.024489774,-0.028114786,0.193883353,0.192228093,-0.27332664,0.401029041,-0.159750237,0.02300027,-0.267210173,-0.342385061,-0.309398311,-0.314456401,-0.029123588,-0.231256253,-0.37212725,-0.064692513,-0.033694884,-0.412747893,-0.03627102,-0.354107868,-0.03450616,-0.095627193,-0.197197595,-0.362552504,-0.125958788,-0.205708583,0.032978034,0.112589648,0.17567572,-0.028468923,0.045353326,0.006501804,-0.090393552,-0.161210478,-0.0694473,0.172965415,-0.077848782,-0.130386991,-0.2046,-0.018953238,-0.288148798,-0.036200975,-0.151176013,-0.046442014,-0.046708638,-0.04128558,,-0.107349052,-0.133975583,-0.125747349,,0.098710678,-0.16141159,0.32880212,0.31050394,0.333652567,0.40451881,0.2614637,-0.263721217,0.409684012,-0.407527069,-0.304468358,-0.045002603,-0.057044295,-0.052372412,-0.048409927,0.004737784,0.047644384,-0.022348758,0.011836457,-0.325176148,-0.045632344,-0.048063947,-0.388133476,-0.066799466,0.074701378,-0.026587419,,-0.131261776,-0.054281087,0.149872713,-0.04292082,-0.025798337
chldhm,0.028991815,-0.021562551,0.028466144,,-0.040997197,0.015415948,-0.014221343,,,,0.033309978,0.024970009,0.022598132,0.037162754,-0.472683498,-0.015299568,0.173590914,0.186512338,0.268499037,0.009641061,-0.006329096,0.184856771,0.036032631,-0.862278447,1,0.029401332,0.012296702,-0.32601956,-0.098480728,0.004923952,-0.005688261,0.056705831,0.051409388,0.329473883,0.006543382,-0.003262584,,-0.001415216,-0.046613712,0.018943339,-0.000904935,0.241580642,-0.008777319,0.160300749,-0.006041723,0.008400824,-0.050210375,-0.140232038,0.022049802,0.020851241,0.031378145,0.015800902,0.326528495,0.322362355,-0.135423311,-0.046980992,0.024334228,0.018773195,0.271047636,0.02305469,-0.036208905,-0.039058516,0.147891311,0.096123315,0.420249679,0.056930187,0.122449013,0.038328375,-0.069510552,0.104046245,0.052564764,0.024337967,0.135556426,0.108427373,0.063590689,0.052657647,-0.200950451,-0.199064599,0.32738261,-0.324529261,0.252530588,-0.008384952,0.325947469,0.330812897,0.321777817,0.370623608,0.081383904,0.199021877,0.38091769,0.089951023,0.070999921,0.412431033,0.12383451,0.408575644,0.11671029,0.060261085,0.113500016,0.413228726,0.288353693,0.303976852,0.014959155,-0.246633297,-0.259396607,0.067184384,-0.017557459,-0.011190729,0.299526803,0.268370868,0.128852866,-0.250296447,0.068766387,0.194260005,0.200456381,0.024463378,0.194743003,0.06820122,0.178807577,0.034158215,0.062257554,0.044506983,,0.029383761,0.100295636,0.114364362,,0.120959452,0.373157062,-0.309327813,-0.268948377,-0.33081882,-0.42637677,-0.261765778,0.334695559,-0.266658194,0.314382453,0.224795903,0.091087647,0.089713133,0.102094607,0.069359786,-7.90E-05,-0.055030762,0.021410841,-0.013889881,0.335765396,0.097907196,0.096708364,0.414260182,0.112852536,0.088448036,0.050058196,,0.263825582,0.086514262,0.090244776,0.082202952,0.068692257
cmsrv,-0.0043153,0.003615508,-0.001053992,,0.028714407,-0.003046795,0.025860867,0.002624521,0.030207405,-0.00864997,-0.004179336,-0.005317373,-0.001061739,-0.002244635,0.014023668,-0.041897166,-0.081573846,-0.073537325,-0.040225289,-0.000200388,0.008811952,0.012071199,0.007496386,-0.016978795,0.029401332,1,-0.001356796,-0.046522522,0.009619646,-0.000512663,-0.001025484,-0.000959228,-0.001813606,0.04220831,-0.0049674,0.01435707,,-0.001087718,-0.002387253,-0.006496513,-0.004335343,0.052577505,0.021978173,-0.015981082,0.03457441,-0.010890746,-0.002795598,-0.011666464,-0.007980274,-0.006666619,-0.005347022,0.009480792,0.039325033,0.042206527,-0.006229365,-0.005414464,-0.007050349,0.007679558,0.033117794,0.017821813,0.019759094,0.03110432,0.012066912,-0.007029091,0.034333681,-0.004333178,-0.022752083,-0.006774367,0.009647329,-0.029731349,0.01440643,0.001109908,-0.000976636,-0.005634912,0.015260689,0.015589538,-0.00977441,-0.008177513,0.036292583,0.033721327,0.038459215,0.007486658,0.024390225,0.062269419,0.042859301,0.032953437,0.042533409,-0.012979843,0.033983228,-0.00885135,0.025391987,0.029083596,0.006547479,0.037543736,0.008572923,-0.017796098,-0.046711487,0.038249143,0.040088805,0.047288198,0.003143894,-0.04129597,-0.041457818,0.02371192,0.005289642,0.00020316,0.051372441,0.055846385,0.02688422,-0.039582416,-0.012208196,0.040359482,0.056852173,-0.000352072,-0.001877632,0.015989288,0.014673835,0.02250203,0.007485819,0.000195159,,-0.009702939,0.015373593,-0.009434313,,0.019727993,0.032437336,-0.045645464,-0.045368452,-0.046754565,-0.03297833,0.012473602,0.043390845,0.036251035,-0.033259617,-0.021015403,0.007670431,0.015439057,0.012416719,0.016926835,-0.009436749,-0.00658992,-0.007418114,-0.004411578,0.030157846,0.015741731,0.006999687,0.030516142,0.003857109,0.00091054,0.001090686,,0.046084466,-0.005823086,-0.012269573,-0.013948576,0.004923372
cmsrvp,-0.004797936,0.004634402,-0.002361596,,0.009717893,-0.007960815,0.000740878,-0.023231121,-0.040513884,0.026408198,-0.002909111,-0.003462643,0.000154695,-0.00112507,-0.001198318,0.02224836,-0.047684871,-0.019061088,-0.023385579,0.005735628,0.004706977,-0.004947984,-0.004618572,-0.006402383,0.012296702,-0.001356796,1,-0.006488804,-0.038155517,-0.000271026,-0.000542134,-0.000507107,-0.000958785,-0.020805497,0.017071509,-0.001571291,,-0.000575035,-0.001652285,-0.00343446,-0.002291931,0.011357453,0.010351074,0.030563499,-0.004528926,-0.008814389,-0.002397158,-0.006530452,0.016350746,-0.004436124,-0.002101921,-0.002567303,-0.024322573,-0.018773439,-0.006242097,-0.008334022,-0.006359788,-0.005069498,-0.019804854,0.009421716,-0.006691395,-0.005902229,0.006834782,0.000504224,0.009806973,-0.008000367,-0.001492433,-0.003976151,0.005451141,-0.020235836,0.035165612,0.001886462,-0.00454294,0.003217168,-0.0108341,-0.010181789,0.015400985,0.019997015,-0.019995414,-0.035365461,0.026199564,0.003431981,-0.019458676,0.021980448,0.006532556,-0.014359731,0.034754067,-0.021598797,0.005445174,0.000944356,0.015942901,0.007736241,-0.004472083,0.009542511,0.011157287,-0.001536317,-0.010239345,0.007884363,0.022377462,-0.000350586,0.001404592,-0.0297932,-0.005940783,0.031490752,0.015678906,-0.02609897,0.027825976,0.005981121,-0.002147885,0.006211309,-0.008286727,0.015355478,-0.002737984,-0.048959736,-0.018147012,0.014739952,0.000488769,-0.011579714,-0.009970615,-0.010268289,,-0.017359591,-0.019501333,0.002821047,,-0.001326717,-0.02070256,0.001875118,0.003097117,-0.004957545,-0.012851082,-0.022147418,-0.017912996,0.020907432,-0.009243497,-0.012507188,0.008677385,0.007689083,0.00582108,0.004824359,-0.004988851,-0.003483841,0.009422952,-0.002332234,0.004010423,-0.001779077,-0.001525246,0.008769976,0.007497028,-0.012507434,-0.001822454,,-0.025259501,0.002341673,-0.005327319,-0.007231548,0.014608462
crpdwk,-0.015755355,0.026899677,-0.013699208,,-0.011550299,-0.005685033,-0.033266324,-0.001463647,0.038106267,-0.01323929,-0.065627654,-0.051094479,-0.049106784,-0.073278052,0.175358781,-0.076696292,-0.34361095,-0.28783209,-0.655208822,0.013349119,-0.008963157,-0.362364799,0.035603352,0.332238013,-0.32601956,-0.046522522,-0.006488804,1,0.239473846,-0.01029075,-0.000627865,0.006079629,0.019360313,-0.214654482,-0.073724694,0.007676619,,0.001686023,-0.052807904,-0.118202608,0.014278951,-0.025846756,0.002082726,-0.257670327,0.034975682,-0.049992097,0.171825117,0.195976174,-0.069023468,-0.054307327,-0.05676798,-0.028463369,-0.222193352,-0.187274968,0.235880616,0.098696217,-0.056633352,-0.032386726,-0.172536192,-0.087726152,0.055171103,0.073703534,-0.127764916,-0.165077199,-0.416592147,-0.090503776,-0.182842839,-0.0493806,0.143014491,-0.167494179,-0.052657975,-0.166188246,-0.1559208,-0.221335471,-0.135025936,-0.109024499,-0.11832462,0.098467231,-0.212558889,0.59937211,-0.02995542,-0.087319528,-0.205620971,-0.997117271,-0.902790195,-0.258057279,-0.157585688,-0.283337225,-0.372344227,-0.169759023,-0.126510588,-0.408111463,-0.229425541,-0.40810669,-0.193946186,-0.103577215,-0.171963404,-0.413174255,-0.159503642,-0.102965136,0.020212471,0.130286296,0.073336765,0.029550421,0.052144688,-0.124025283,-0.148332323,-0.069424476,-0.02444337,0.089540848,-0.167466594,-0.319719581,-0.582853355,-0.041765352,-0.299676936,-0.092754883,-0.159581616,-0.097346347,-0.102276217,-0.071116707,,-0.122090137,-0.142178898,-0.159635755,,-0.25765465,-0.191540203,0.927123644,0.84892362,0.995944796,0.42753448,0.131124068,-0.195473421,0.647371883,-0.625155742,-0.325264216,-0.173583454,-0.028995728,-0.038586394,-0.01350093,-0.161807822,0.027138767,-0.142214715,0.016280088,-0.337231628,-0.173506369,-0.185650392,-0.408505172,-0.197517923,-0.096614409,-0.067189582,,-0.792837262,-0.159512937,-0.180564853,-0.122222297,-0.137860657
