,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
hinctnt,0.10041971,-0.107479806,-0.105612868,0.162466199,0.151306941,-0.021309874,0.188085208,,,,0.074070373,0.084394837,0.066395747,0.068999712,0.096712873,0.047562835,0.077798391,0.049319328,0.077113305,,,0.099802943,0.095025612,-0.067363201,0.095847987,-0.01561175,0.012039707,-0.104944891,-0.028601691,0.040607725,0.041697857,,0.047417298,0.031404369,0.001525761,0.006681141,0.040019999,0.032673616,0.014492821,-0.006157891,-0.01542275,0.026722845,,0.136318691,-0.017937631,0.072746803,0.015605878,,0.088844903,,0.09715226,,0.051646803,,0.047523439,,,,,0.016489434,0.001340962,0.004412253,0.017584197,0.137408852,0.065607695,0.077514831,0.089510917,0.053199028,-0.006002061,0.036530041,-0.034516516,0.02013606,0.232768288,0.186353506,1,,-0.054094391,-0.046974184,,,0.026020811,0.001594707,0.03802974,,,,,-0.006950824,0.085665566,0.131614135,,,0.147031331,0.068650543,0.16019881,0.073017978,0.048353067,0.066447574,0.008369856,0.040491037,0.045332743,0.010911075,-0.035905437,0.014732612,,0.041766069,0.049776103,0.060287975,,,0.075467665,0.110815113,0.07404967,0.043695313,0.040559369,0.096923927,0.039272263,0.081587841,0.068354439,,,0.032747603,0.060395557,,,0.117087217,0.049705241,-0.083713225,-0.031134741,-0.109756842,-0.067276946,0.111098558,,-0.043887112,0.063190078,0.076436886,,0.054759605,0.07064764,0.051718896,0.008919882,-0.024177022,0.005683219,-0.028606548,0.081756578,0.125492425,0.160469346,0.085776792,0.13927612,0.080631396,0.086404608,,0.070927461,0.127060921,0.091008221,0.139933425,
hinctnta,-0.039883763,-0.00978189,-0.019114736,0.129729293,0.132939667,-0.043881471,0.093890139,-0.087422284,0.013099229,0.041473145,0.11028698,0.069246428,0.077792675,0.083435379,0.095108951,0.059856936,,0.112976104,,0.04469095,0.046870035,0.122019116,0.154787695,-0.044221573,0.095665627,-0.005127948,-0.008564854,-0.101783979,-0.006410659,0.020562692,0.032917824,0.076555938,0.086162602,0.041347975,0.003380204,-0.004619445,0.038145251,0.036633805,-0.005912646,-0.016548261,-0.012588946,0.062089031,0.113600462,0.161931379,-0.013016624,0.037652954,0.202581054,0.064232365,0.078110636,0.097995707,0.103017324,0.089400585,0.079034644,0.087676934,0.067509715,0.063103478,0.093977306,0.086094007,0.083858429,0.016099603,0.043419963,0.058598221,0.022439397,0.183165287,0.078212378,0.09603295,0.124920822,0.075267803,0.104666593,,,0.07467148,,0.224211886,,1,-0.04778911,-0.061212725,0.053678124,-0.010537534,,0.064391002,0.052545854,0.141924685,0.116042724,0.055818802,0.162406679,0.094382756,0.102129491,0.189767484,0.161684725,0.075892667,0.228700787,0.089141655,0.195926685,0.105627244,0.063509936,0.084763501,,0.044289365,,,0.033031119,0.094186351,-0.007057337,0.066985813,,0.209278616,0.071616321,0.002395403,0.216709887,0.136060118,0.084834949,0.062310043,,0.091444805,0.066077172,,,0.098377126,,,,0.08374368,,,0.157494222,-0.071991828,0.011699643,-0.10936706,-0.069287589,,0.047050111,,0.037444387,0.038581585,0.185034847,0.079761153,0.125233915,0.076674265,-0.01444779,-0.002157533,-0.003395361,0.00041147,0.101015038,0.17461955,0.190731807,0.086057695,0.180200458,,0.11769228,,,0.197508945,,0.19106789,0.125341951
hswrk,-0.007323788,0.079525822,-0.010336857,0.004902522,-0.009756478,0.035797145,0.014408712,-0.072466222,-0.035902971,-0.047073691,0.003522259,-0.00586967,0.016721958,0.015811229,0.059139736,0.204729235,-0.03270039,-0.034899685,-0.113657751,0.001160446,-0.085629145,0.000783319,-0.053319015,0.209769842,-0.217216923,0.030916322,0.004296294,-0.114936183,0.027085117,-0.008650908,0.00053143,-0.010790865,-0.000646648,-0.086345421,0.03306956,0.017682379,-0.009564395,0.003875569,0.013052819,-0.034135316,0.068662367,-0.051949566,0.007144412,-0.028984382,-0.000202364,-0.013493807,-0.022699239,-0.009714646,0.045975566,0.034595265,0.016292076,0.005453782,-0.069426841,-0.074273826,0.001068917,-0.02034133,0.016237686,-0.00723816,-0.083978716,0.030576111,-0.005675667,-0.015265269,-0.075307677,0.026724806,-0.108588225,0.02283008,-0.008068529,-0.006693131,0.006794741,-0.03934924,0.0975686,0.03063721,-0.012967858,-0.003258285,-0.054094391,-0.04778911,1,0.116081131,-0.09825532,0.151915356,-0.005969982,-0.612045369,-0.092660254,0.166793431,0.103016096,-0.097379869,0.020857033,0.004396888,-0.08396131,0.02216292,0.014985755,-0.110075296,0.014755394,-0.104033246,0.038909027,0.011693969,-0.003316978,-0.110297605,-0.051121612,-0.064650546,-0.005857872,0.045403805,0.053688701,-0.012084964,0.023624122,-0.677346415,-0.072742799,-0.038656544,-0.041475178,0.0688581,-0.046849189,0.045621665,0.189128491,-0.203954669,-0.03891047,0.021345872,-0.068513052,0.041791524,0.02633476,0.025068004,,-0.023392242,-0.02675263,-0.004457181,,0.051599914,-0.07254259,-0.119972828,-0.107204847,-0.115833574,0.116948349,0.010472265,-0.094786213,0.128063224,-0.101936378,-0.037278553,0.038427204,-0.032245508,-0.025537404,-0.031194805,-0.030797389,0.02355701,-0.003681271,0.009510194,-0.087074462,0.006460499,0.007970679,-0.106223424,0.03626895,-0.005880088,0.018986706,,0.113675902,0.027969622,-0.005308606,0.009256027,0.0291935
hswrkp,-0.021033538,0.059841822,-0.017134099,0.105893716,0.095739097,0.005902266,0.093412214,-0.207419696,-0.010755834,-0.00373793,-0.021875615,-0.007845571,-0.009076154,-0.020456198,0.081200352,-0.199000825,0.035871094,-0.012882479,-0.082760009,0.028405183,-0.036532571,-0.041381389,-0.015482831,0.177447732,-0.174314918,0.013760766,0.012394976,0.115025892,-0.329469206,-0.005674248,-0.009648278,-0.007077874,-0.011196711,-0.262400287,0.004723641,0.029652969,-0.006273416,-0.000327289,0.021260785,-0.008237389,-0.005768583,-0.16287556,0.028511034,-0.038337924,0.047946232,-0.048401826,-0.004880347,-0.000173166,-0.001483435,-0.02493953,0.010277487,-0.007439491,-0.274247315,-0.228390426,0.016707426,-0.012162268,-0.032515185,-0.016089164,-0.201885791,-0.051877318,-0.022110548,-0.001385215,0.004617137,-0.027808788,-0.007577487,-0.01176057,0.004305219,-0.02194048,-0.029959888,-0.011630406,-0.032972797,-0.010649456,-0.029230973,-0.029490525,-0.046974184,-0.061212725,0.116081131,1,-0.230839902,0.103799453,-0.10449001,-0.146407926,-0.272920231,-0.106794811,-0.116046911,-0.201845045,-0.036159603,-0.024063361,-0.00629787,-0.031809503,-0.025396809,-0.029484343,-0.051574807,0.00034592,-0.069843179,-0.010249456,0.018386781,0.007971869,-0.243220602,-0.243852521,0.012376285,0.220493268,0.229585464,0.046636009,0.046562726,-0.167859753,-0.216247889,-0.102201505,-0.08925299,0.21920209,-0.047884714,-0.015390853,-0.046548011,-0.629273916,-0.021936832,-0.066242045,0.020673735,-0.014962361,-0.04146933,-0.012300992,,0.026296374,0.019541815,0.010362722,,-0.094058751,-0.243287755,0.109535173,0.087956377,0.116531401,-0.001980195,0.040410251,-0.249029839,0.072566511,-0.069658653,0.004920684,-0.044980592,-0.013036317,-0.01767171,-0.011300806,-0.004073013,-0.003962933,-0.005133217,0.016372045,-0.005568248,-0.018331183,-0.031965841,-0.014322171,-0.05172946,0.041160767,-2.79E-05,,-0.035811498,-0.034479472,-0.069442131,-0.034642088,-0.014653055
iccohbt,0.015748021,-0.010333425,0.019732149,-0.339487053,-0.207407694,0.014005747,-0.207868951,,,,0.051419143,0.057386862,0.055675478,0.051935612,-0.205379601,0.071059118,,0.038060558,,0.008629952,0.004549501,0.047465085,0.00088887,-0.251831649,0.29004466,-0.021414497,-0.020906318,-0.194242601,0.468096518,0.015308718,-0.027802026,0.010824292,0.051558039,0.985427509,0.006255608,-0.064296177,0.024477136,-0.027802026,-0.091138447,0.083498416,-0.107332309,,-0.056433746,0.181126119,-0.068443689,,,-0.009476371,,0.048107527,,0.033955322,,0.855110141,-0.011472792,-0.009754812,0.048048432,0.034075044,0.855098387,0.065809417,-0.012063586,0.018204222,0.219999458,0.113009476,0.659159894,0.058949312,0.032978014,0.071916282,0.104977485,,,0.135697963,,0.107509309,,0.053678124,-0.09825532,-0.230839902,1,-0.098265988,,0.04337941,0.982063438,0.191963694,0.187417993,0.979526637,0.129641392,,,0.110168569,0.095727766,0.616386009,0.169490557,0.6454858,0.167865584,0.058842471,0.021109859,0.660401963,,,,,,,-0.412745852,0.042696081,,,0.272269519,-0.736293944,,0.082051393,0.068898564,0.163114688,,0.109830175,0.324794783,,,0.063558659,,,,0.035641519,,,,-0.171290221,-0.099809181,-0.194978587,-0.657006105,,0.987920613,,0.083605999,-0.359135312,0.135910477,-0.060296205,-0.030170431,-0.06251237,0.081428146,-0.118559857,0.028381546,-0.072174096,,0.090006003,0.104562237,0.635467738,0.144705109,,0.067181712,,,0.107496636,,,0.101044244
icmnart,,,-0.012154187,0.244821131,0.19865112,,0.198651118,,,,-0.060965079,-0.098375484,0.015776453,-0.010702686,0.133984131,-0.034779538,,-0.234541012,,,,-0.230079813,-0.127281965,0.401636453,-0.344178083,,,0.599448697,0.291071288,0.017704439,0.025048211,,0.012516343,-0.078811655,0.068969154,0.039653927,0.012516343,0.025048211,-0.069527289,0.135637181,0.016545703,,0.00557499,0.148576706,0.037611223,,,-0.045075149,,0.078723661,,0.089439538,,-0.053325264,0.057550866,-0.040703986,0.07892116,0.090003118,-0.053054917,-0.068179399,-0.060057427,-0.01017445,-0.119741395,0.10660967,-0.326404003,0.063117406,-0.116033328,-0.042037652,0.123151356,,,0.135672977,,-0.05043594,,-0.010537534,0.151915356,0.103799453,-0.098265988,1,,,,,,,,,,0.029658384,,,0.086346775,-0.32385386,0.109183192,0.019575058,-0.172697711,-0.327318289,,,,,,,0.103632267,-0.050472484,,,0.042402844,-0.021018615,,0.011368837,-0.416326629,-0.037007258,,0.057670058,-0.173223081,,,0.024518167,,,,-0.186141237,,,,0.629518871,0.623320511,0.606078277,0.33066085,,-0.074576562,,-0.986708036,-0.456114992,0.100261467,-0.132747972,-0.123608704,-0.150447075,0.127803795,0.049904978,0.075646857,0.030287029,,-0.018966771,-0.002540802,-0.311239387,0.076010317,,0.037351699,,,0.023180416,,,0.113273318
icmsw,,,-0.043124005,-0.067630776,-0.046252352,,,,,,0.011308589,-0.047868127,0.022739463,0.00657806,-0.020560128,-0.010735247,,-0.140053151,,,,0.086594637,-0.040427738,-0.032918335,0.108615855,0.016857415,-0.024754407,0.023206118,0.279855,0.016910121,0.027657723,,0.004779625,0.463396174,-0.002525792,-0.001783643,,,-0.13066233,0.028907977,-0.063114711,0.919716615,,0.21773206,-0.021606114,-0.103241329,-0.016321255,,0.085680305,,0.04109835,,0.455608436,,0.045786725,,,,,0.039610518,0.035661099,0.013964529,0.080154781,0.083826554,0.250986083,0.108101983,-0.025645518,0.028560454,,0.015311969,0.184358568,0.208767855,,0.063039661,0.026020811,,-0.005969982,-0.10449001,,,1,-0.034238408,0.462385137,,,,,,0.231544266,0.060081748,,,0.080749633,0.251998806,0.102541185,0.071160481,-0.064369869,0.245266927,0.689598153,,0.217327653,-0.628236311,,0.334704917,,-0.033104797,0.744771229,,,,,0.106568109,-0.043091049,0.037249268,0.005040411,0.048847579,0.111985281,,0.097957723,,,,-0.098490556,,,,0.418610142,0.051507462,0.088846502,0.026647591,-0.249206575,-0.083123543,,,-0.231355797,-0.252794903,,-0.144432599,-0.120955713,-0.148199966,0.137578816,-0.007387549,0.058870007,-0.045569218,0.232408713,0.064488372,0.079833559,0.27153509,0.085014112,,0.050866233,,,0.058416781,,0.058975664,
icomdng,-0.111444765,0.108387006,-0.128393608,-0.018923154,-0.005861388,-0.036271602,-0.012707925,,,,0.025948488,0.005927793,0.006801976,0.006986201,-0.023889382,-0.07972866,,0.043114647,,0.018443941,0.123887325,0.058869124,-0.002186818,-0.05526092,0.060699476,-0.125619348,-0.007503781,-0.055785238,-0.006763971,0.007139135,0.009031984,0.265878994,0.00191526,0.036217614,-0.083389966,-0.029088644,0.007139135,-0.031148361,-0.031514405,-0.043761018,-0.001073441,-0.038794412,0.058769367,-0.118047114,-0.017793397,0.068883136,-0.020951424,0.002837387,0.008537884,0.005729652,-0.008350796,0.02854839,-0.005491458,0.032747965,0.018720093,-0.018316756,0.005686313,0.028641902,0.032860944,0.019659175,0.019394818,-0.001312013,0.02248428,0.048246773,0.042696037,0.023549979,0.03434394,0.051488858,,0.013465326,-0.019128007,0.025129201,,0.045014074,0.001594707,0.064391002,-0.612045369,-0.146407926,0.04337941,,-0.034238408,1,0.053016617,0.010420476,0.106771364,0.047090163,0.075447486,,0.046562819,0.060797153,0.053769228,0.053898582,0.04168562,0.039392828,0.056042696,-0.004481259,0.010997412,0.056641053,-0.008262131,,-0.007693905,0.012183254,,0.001085189,0.005475218,0.964928498,-0.009767396,,0.072044976,-0.020225209,,-0.009890649,0.004348323,0.261769687,0.021445308,0.000309334,0.081946237,,0.01597184,0.034132766,,,0.016055677,0.022910939,,,0.007641013,-0.042290783,-0.026725831,-0.063403546,-0.046149266,-0.024770733,0.04212758,,-0.015883276,-0.012183889,0.063954928,0.015970838,0.054121481,0.017003212,-0.030299557,-0.003214028,-0.036294516,0.004642017,0.038344654,0.049137565,0.062404669,0.046215601,0.065477194,,0.018145769,,,0.054331087,,0.015342002,0.039881839
icomdnp,0.011802402,-0.010950453,0.020731384,-0.32743222,-0.249599164,0.011017162,-0.23450107,,,,0.052057923,0.048258752,0.048659715,0.040660886,-0.227077506,0.089641438,,0.042897266,,0.009735909,0.008577093,0.048753176,-0.076307235,-0.241404042,0.282222663,-0.019554233,-0.031556979,-0.183123248,0.495760424,0.029812462,-0.028875847,0.011189886,0.101986598,0.985657213,0.00270076,-0.072611643,0.022634723,0.017034116,-0.105431924,0.074659715,-0.116255033,0.504738563,-0.064281395,0.177035714,-0.080627931,0.096237192,0.013938865,-0.014898943,0.069138935,0.05044416,0.035896901,0.0455973,0.966678153,0.871502783,-0.012834023,-0.011287592,0.050447814,0.045680992,0.87154769,0.066479712,0.039127556,-0.019350561,0.2141354,0.109508597,0.644686499,0.068649053,0.027870465,0.064560667,,0.032293359,0.266002594,0.16451105,,0.09857973,0.03802974,0.052545854,-0.092660254,-0.272920231,0.982063438,,0.462385137,0.053016617,1,0.177908566,0.174228034,0.98338638,0.129569215,,0.579663549,0.113999709,0.098733808,0.608822355,0.148578951,0.594851427,0.169723235,0.045976777,0.025815598,0.624241081,0.805951741,,-0.053567363,-0.717255915,,-0.262139091,-0.291378463,0.051771071,0.706531284,,0.30009343,-0.812202486,,0.101817128,0.067035039,0.233743855,0.025512278,0.114321987,0.320651001,,0.079005974,0.08607893,,,0.000929142,0.02337496,,,0.930559473,-0.163027016,-0.093952803,-0.185871092,-0.639434733,-0.053673716,0.991146558,,0.061279438,-0.388195829,0.127280245,-0.076950122,-0.039860841,-0.079634939,0.085291662,-0.103302163,0.054352503,-0.074232475,0.581803569,0.082599341,0.109783273,0.621099295,0.143648729,,0.068711751,,,0.10495043,,0.082883283,0.093069031
icpdwk2,,,-0.050667904,-0.100426785,-0.150399073,,-0.150399075,,,,0.044118511,0.073017684,0.043004984,0.044246741,-0.101886851,0.064509815,,0.11236254,,,,0.299969764,,-0.273151436,0.244087385,,,-0.998416212,-0.238956676,,-0.002789984,,0.019572092,0.174992014,0.089947614,-0.065511211,0.019572092,-0.022360244,-0.002801688,0.202187418,0.013005075,,0.021713487,0.188127922,-0.053196492,,,-0.00072245,,0.011524221,,-0.032998762,,0.140995659,-0.045115679,-0.002711943,0.01126614,-0.033306744,0.140578829,0.106568678,,,,0.213798066,0.4067087,0.066148344,0.118961555,0.129347313,,,,0.085786163,,0.206096703,,0.141924685,0.166793431,-0.106794811,0.191963694,,,0.010420476,0.177908566,1,1,0.233573859,,,,0.204952174,0.14488281,0.379920777,,,0.236598227,,,,,,,,,,-0.103771133,0.010946676,,,0.033382022,-0.071950929,,0.128502442,0.553928923,0.059797763,,0.08020237,,,,0.106750296,,,,0.160423457,,,,-0.966547329,-0.7952606,-1,-0.408023306,,0.17268488,,0.634812272,0.331074361,0.246008832,0.022073496,0.056130538,0.023673899,0.192594326,0.010312817,0.121466027,-0.031282852,,0.198311018,0.195843433,0.382186335,0.264779867,,0.150581578,,,0.230896203,,,0.197836882
icpdwrk,-0.053795984,0.04376664,-0.043790615,-0.11469557,-0.156555999,-0.051388771,-0.161248962,,,,0.060038597,0.052511713,0.031216162,0.035780443,-0.158609962,0.068515594,,0.115280255,,-0.041402444,0.050525853,0.31210703,,-0.296248477,0.266406378,0.033155382,-0.000146089,-0.974598174,-0.229203164,,-0.000146089,0.182748718,-0.007295956,0.175389323,0.091811058,-0.015308946,0.027098491,-0.012337015,-0.002229317,0.203730299,0.043242348,,0.035888142,0.158416526,-0.041933577,,,-0.011175834,,-0.006258774,,-0.035373807,,0.148785859,-0.071426124,-0.013567418,-0.006437294,-0.035765851,0.148492574,0.110227181,,,,0.216598474,0.382998861,0.066178828,0.13021895,0.112402338,,,,0.082201852,,0.21901713,,0.116042724,0.103016096,-0.116046911,0.187417993,,,0.106771364,0.174228034,1,1,0.226718632,0.253133451,,,0.205356297,0.166802442,0.360427733,,,0.245877033,,,,,,,,,,-0.06800032,0.070090693,,,0.069859999,-0.076408496,,0.118713351,0.635835671,0.063815825,,0.083318491,,,,0.105085138,,,,0.170925784,,,,-0.941147152,-0.801755333,-0.985341336,-0.391379403,,0.173288421,,0.647403487,0.309335978,0.244079739,0.010482349,0.074704668,0.016385484,0.184720999,0.014031173,0.112576841,-0.021382548,,0.218254429,0.218192753,0.374457774,0.266743883,,0.129364837,,,0.214747558,,,0.162829281
icppdwk,0.021706579,-0.022514736,0.022503836,-0.332677199,-0.250052178,0.016719483,-0.244847832,,,,0.043917318,0.05038654,0.043296248,0.044825421,-0.336693507,0.056124033,,0.051856256,,0.009789278,0.005921795,0.075530086,,-0.287860543,0.325533254,-0.024547473,-0.022691184,-0.226947885,0.361876736,,-0.017377772,0.012561866,0.09880499,0.978646554,0.005199752,-0.05466056,0.025721411,-0.022691184,-0.095289129,0.084171305,-0.078129671,,-0.062344686,0.175874102,-0.052098303,,,-0.015315888,,0.044169656,,0.03731923,,0.862653764,-0.020586142,-0.015535035,0.044177397,0.037332452,0.862669489,0.05727121,,,,0.106716778,0.753716248,0.070079401,0.046878029,0.063941161,,,,0.157671821,,0.115274945,,0.055818802,-0.097379869,-0.201845045,0.979526637,,,0.047090163,0.98338638,0.233573859,0.226718632,1,0.133836418,,,0.109436178,0.101293838,0.707164546,,,0.165972347,,,,,,,,,,-0.30313756,0.045540741,,,0.290410344,-0.794542395,,0.09318617,0.086719993,0.185260934,,0.11793738,,,,0.086559443,,,,0.041412335,,,,-0.207016354,-0.133940516,-0.228404777,-0.7532245,,0.984885732,,0.117863096,-0.292117136,0.131523028,-0.075223902,-0.039785002,-0.078221941,0.084557271,-0.073706378,0.042118881,-0.050781711,,0.082315899,0.107918059,0.728655255,0.140450968,,0.073566808,,,0.104013793,,,0.093366697
icwhct,-0.014281589,-0.023026752,0.023026525,0.088076351,0.14115486,0.015836397,0.142256118,-0.041537472,0.003830529,-0.034167751,0.101867243,0.045276922,0.078167934,0.066505081,0.070059607,0.021262044,,0.020190223,,0.048262462,0.039117736,0.05223771,,-0.00969199,0.048000757,0.001160722,-0.005973408,-0.214625132,0.037644923,,,0.092491932,0.002977878,0.121516936,0.01934211,0.019020863,0.083558061,0.029285276,-0.048082173,0.072520149,0.002438364,,0.087255904,0.36148642,-0.005009935,,,-0.0228967,,0.046317613,,0.013975455,,0.120075792,-0.00513956,-0.02269614,0.04640242,0.014130802,0.120073619,0.054058772,,,,0.912479641,0.106628149,0.074811536,0.050801823,0.375825443,,,,0.1269201,,0.164093594,,0.162406679,0.020857033,-0.036159603,0.129641392,,,0.075447486,0.129569215,,0.253133451,0.133836418,1,,,0.835208953,0.729130898,0.09627282,,,0.863600885,,,,,,,,,,0.016233813,0.046853309,,,0.109347207,-0.0882382,,0.14712748,0.126708613,0.03574202,,0.13332056,,,,0.088978932,,,,0.045831032,,,,-0.146652659,0.171406734,-0.227565774,-0.101243236,,0.12311676,,-0.051841972,-0.048213315,0.944534221,0.019321544,0.06356831,0.023479631,0.081198573,0.028924341,0.041600431,-1.04E-05,,0.699251478,0.744258664,0.100012935,0.940896419,,0.428958798,,,0.883379195,,,0.566175987
inttph,0.130627497,0.130627497,0.11296614,-0.102853145,-0.115123238,0.130627497,-0.124434008,,,,0.023782522,0.029393345,-0.002863822,0.021577014,0.313275452,0.245680686,0.047740272,0.28407057,0.084808226,,,0.359705682,0.055155005,-0.027856331,0.282661917,0.011545404,-0.022036664,-0.058307411,0.031293396,-0.001079672,0.054370742,0.394974345,0.345889226,0.052683517,0.000717152,-0.012717118,0.062337675,0.118656368,0.104391733,0.015632169,0.017500032,0.076406623,,-0.060115373,-0.024970951,0.171525567,0.225208606,,0.110058142,,0.133023488,,0.116344484,,0.143124004,,,,,0.047467418,0.046448176,0.068374885,0.084428959,0.122820447,0.148747116,0.155550662,0.183129653,0.053215578,0.398460424,,,0.186823056,,0.264133747,-0.006950824,0.094382756,0.004396888,-0.024063361,,,,,,,,,,1,0.136107319,0.103558828,,,0.143009267,0.146125487,0.153881113,0.098568094,0.113999234,0.154563268,,0.114517065,,,0.001850159,0.116048075,,0.007651203,,0.308942904,,,0.40006657,0.148936807,0.344677288,0.055465278,,0.090913587,0.097096178,,0.038942357,0.188747019,,,0.086753262,0.141237761,,,0.269132114,-0.072398165,-0.068336625,-0.127120674,-0.117653108,,,-0.083602912,0.139722409,0.030049787,0.207365157,0.042183732,0.227522274,0.047214127,-0.009334841,-0.010521245,-0.006000109,0.016104765,0.137696786,0.092143491,0.115278302,0.14442164,0.164485905,,0.07569914,,,0.110494948,,0.093122332,
ioactp,-0.017309784,-0.008771735,-0.003980135,-0.235653782,-0.18992469,0.023780243,-0.168654321,,,,0.056000866,0.04887809,0.03054922,0.031616265,-0.01333133,0.048552606,0.073972861,0.094461561,0.315870196,,,0.175146598,-0.062939779,-0.298976841,0.302607243,-0.012180538,-0.01866038,-0.340854324,-0.262317811,0.020746087,0.028807981,0.068908197,0.084426788,0.601538123,0.007513116,0.002603154,0.010999366,0.017395454,-0.035621855,0.083496623,0.079389234,0.305832988,,0.105303376,-0.022104776,0.205087491,0.007651473,,0.054881377,,0.038870566,,0.60065994,,-0.001732419,,,,,0.057920488,0.041614183,0.005897066,0.289602279,0.110736141,0.913493716,0.084413847,0.094959423,0.067011813,0.145963368,0.11537371,0.240523659,0.145094516,,0.157088816,0.085665566,0.102129491,-0.08396131,-0.00629787,,,0.231544266,0.046562819,0.579663549,,,,,0.136107319,1,0.11546477,,,0.15281131,0.879087515,0.160281747,0.063830353,0.092868099,0.908493056,0.431842972,0.483457341,-0.037371875,-0.373072221,-0.427645585,-0.142285346,,0.05968362,0.374657022,0.229636808,,,0.157057845,0.125739962,0.168167068,0.166661614,0.150407922,0.109985931,0.48006815,,0.095160339,0.121143258,,,0.095803891,0.093546052,,,0.541835599,-0.329719152,-0.278907536,-0.355523369,-0.897898594,-0.051180116,,-0.289031297,0.286162717,0.207203874,0.160912867,-0.046100573,0.016324624,-0.045796978,0.062059657,0.064774879,0.053038992,0.044097178,0.97058004,0.119051481,0.124172058,0.915056961,0.145247798,,0.100970027,,,0.101941872,,0.105366351,
iorgact,-0.009617794,-0.021256758,0.002495132,0.072160675,0.106426597,-0.014307862,0.098894261,-0.046368476,-0.017890098,-0.019379925,0.139847994,0.090799365,0.135971797,0.136652558,0.15026203,0.072493972,-0.031244293,0.064362475,0.003206289,0.079221527,0.039801656,0.100978681,0.068352283,0.005746072,0.085567414,0.000419922,-0.001964897,-0.161048663,0.046275417,0.046914249,0.023050577,0.146153026,0.096945567,0.094830112,0.025255247,0.020444445,0.062213835,0.032273187,-0.012800832,0.042350258,-0.005090529,0.124632867,0.090228877,0.269495343,-0.003666613,0.104602752,0.091638455,0.013381112,0.088289413,0.049327436,0.07809311,0.044209915,0.118414346,0.10517007,0.094841125,0.019055018,0.051050426,0.046052773,0.099933377,-0.020319877,-0.002674073,0.019851629,0.029798923,0.768703856,0.093410977,0.115308015,0.10809716,0.278567166,0.195819643,0.0265787,0.149462664,0.114562559,,0.182304768,0.131614135,0.189767484,0.02216292,-0.031809503,0.110168569,0.029658384,0.060081748,0.060797153,0.113999709,0.204952174,0.205356297,0.109436178,0.835208953,0.103558828,0.11546477,1,0.579398946,0.075370622,0.703502452,0.10204208,0.699252198,0.089930604,0.06719051,0.108741409,0.095382288,0.11516932,0.001369208,-0.079163072,-0.045849739,0.037097762,0.005785063,0.053905103,0.127494092,0.218542471,0.087082259,-0.065525059,0.220657658,0.194038634,0.157998894,0.038006753,0.024315182,0.110023603,0.063230511,,0.083466787,0.120067747,,,0.039283279,0.079271489,,,0.204202438,-0.10305041,0.175968066,-0.180641412,-0.08146562,0.084769112,0.09977758,0.045319317,-0.04102021,-0.041319615,0.752768086,0.058433814,0.14934617,0.058117439,0.029411154,0.012343703,0.025564478,-0.001632297,0.110920421,0.576898501,0.646736601,0.094231801,0.758623784,,0.433122645,,,0.88253604,,0.628178525,0.490842358
